Layout,Device,DieX,DieY,LayoutX,LayoutY,ReticleDieX,ReticleDieY,Reticle,Columns,Concentric,Grid,Radial,Rows,Sectors,ReticleShot,Radius
8PY6CV,8PY6CV,10,17,-4,0,1,0,2,A,B,A,A,B,E,SR_X-4Y0,82.95597
8PY6CV,8PY6CV,9,19,-4,0,0,2,7,A,B,C,A,C,D,SR_X-4Y0,88.97746
8PY6CV,8PY6CV,10,18,-4,0,1,1,5,A,B,A,A,B,E,SR_X-4Y0,82.14806
8PY6CV,8PY6CV,11,17,-4,0,2,0,3,B,B,A,A,B,E,SR_X-4Y0,76.2004
8PY6CV,8PY6CV,9,20,-4,0,0,3,10,A,B,C,A,C,D,SR_X-4Y0,89.7239
8PY6CV,8PY6CV,10,19,-4,0,1,2,8,A,B,C,A,C,D,SR_X-4Y0,82.14806
8PY6CV,8PY6CV,11,18,-4,0,2,1,6,B,B,A,A,B,E,SR_X-4Y0,75.32007
8PY6CV,8PY6CV,10,20,-4,0,1,3,11,A,B,C,A,C,D,SR_X-4Y0,82.95597
8PY6CV,8PY6CV,11,19,-4,0,2,2,9,B,B,C,A,C,D,SR_X-4Y0,75.32007
8PY6CV,8PY6CV,11,20,-4,0,2,3,12,B,B,C,A,C,D,SR_X-4Y0,76.2004
8PY6CV,8PY6CV,9,17,-4,0,0,0,1,A,B,A,A,B,E,SR_X-4Y0,89.7239
8PY6CV,8PY6CV,9,22,-4,1,0,1,4,A,B,C,A,C,D,SR_X-4Y1,93.36661
8PY6CV,8PY6CV,10,21,-4,1,1,0,2,A,B,C,A,C,D,SR_X-4Y1,84.54863
8PY6CV,8PY6CV,9,23,-4,1,0,2,7,A,B,C,A,C,D,SR_X-4Y1,96.18149
8PY6CV,8PY6CV,10,22,-4,1,1,1,5,A,B,C,A,C,D,SR_X-4Y1,86.88289
8PY6CV,8PY6CV,11,21,-4,1,2,0,3,B,B,C,A,C,D,SR_X-4Y1,77.93125
8PY6CV,8PY6CV,9,24,-4,1,0,3,10,A,C,C,A,C,D,SR_X-4Y1,99.58826
8PY6CV,8PY6CV,10,23,-4,1,1,2,8,A,B,C,A,C,D,SR_X-4Y1,89.90102
8PY6CV,8PY6CV,11,22,-4,1,2,1,6,B,B,C,A,C,D,SR_X-4Y1,80.45773
8PY6CV,8PY6CV,10,24,-4,1,1,3,11,A,B,C,A,C,D,SR_X-4Y1,93.53682
8PY6CV,8PY6CV,11,23,-4,1,2,2,9,B,B,C,A,C,D,SR_X-4Y1,83.70783
8PY6CV,8PY6CV,11,24,-4,1,2,3,12,B,B,C,A,C,D,SR_X-4Y1,87.60106
8PY6CV,8PY6CV,9,21,-4,1,0,0,1,A,B,C,A,C,D,SR_X-4Y1,91.19844
8PY6CV,8PY6CV,9,26,-4,2,0,1,4,A,C,C,C,C,D,SR_X-4Y2,107.94386
8PY6CV,8PY6CV,10,25,-4,2,1,0,2,A,C,C,A,C,D,SR_X-4Y2,97.72139
8PY6CV,8PY6CV,9,27,-4,2,0,2,7,A,C,C,C,C,D,SR_X-4Y2,112.7785
8PY6CV,8PY6CV,10,26,-4,2,1,1,5,A,C,C,A,C,D,SR_X-4Y2,102.38747
8PY6CV,8PY6CV,11,25,-4,2,2,0,3,B,B,C,A,C,D,SR_X-4Y2,92.05585
8PY6CV,8PY6CV,9,28,-4,2,0,3,10,A,C,C,C,D,D,SR_X-4Y2,117.98089
8PY6CV,8PY6CV,10,27,-4,2,1,2,8,A,C,C,A,C,D,SR_X-4Y2,107.47234
8PY6CV,8PY6CV,11,26,-4,2,2,1,6,B,C,C,A,C,D,SR_X-4Y2,96.99485
8PY6CV,8PY6CV,10,28,-4,2,1,3,11,A,C,C,C,D,D,SR_X-4Y2,112.91946
8PY6CV,8PY6CV,11,27,-4,2,2,2,9,B,C,C,A,C,D,SR_X-4Y2,102.348
8PY6CV,8PY6CV,11,28,-4,2,2,3,12,B,C,C,C,D,C,SR_X-4Y2,108.05375
8PY6CV,8PY6CV,9,25,-4,2,0,0,1,A,C,C,A,C,D,SR_X-4Y2,103.52853
8PY6CV,8PY6CV,9,30,-4,3,0,1,4,A,D,C,C,D,C,SR_X-4Y3,129.30838
8PY6CV,8PY6CV,10,29,-4,3,1,0,2,A,D,C,C,D,C,SR_X-4Y3,118.67895
8PY6CV,8PY6CV,9,31,-4,3,0,2,7,A,D,C,C,D,C,SR_X-4Y3,135.35628
8PY6CV,8PY6CV,10,30,-4,3,1,1,5,A,D,C,C,D,C,SR_X-4Y3,124.70754
8PY6CV,8PY6CV,11,29,-4,3,2,0,3,B,C,C,C,D,C,SR_X-4Y3,114.0592
8PY6CV,8PY6CV,9,32,-4,3,0,3,10,A,E,C,C,D,C,SR_X-4Y3,141.61702
8PY6CV,8PY6CV,10,31,-4,3,1,2,8,A,D,C,C,D,C,SR_X-4Y3,130.96808
